"Revista","NumContribucion","Titulo","Fasciculo","Fecha","Fecha.ISO","Colaborador","SeudonimoFirma","Rol","Sexo","PaisOrigen","Nacimiento","Muerte","Traduccion","Traductor","Lengua","LenguaOriginal","Tipo","TipoIndice","Dedicatoria","ObrasResenadas","CantitadPaginas","Paginacion"
"Panida","22b","Almas Humanas","2","28 de febrero de 1915","1915-02-28","Mejía Arango, José Félix","Helena de MAIA","Creador","M","Colombia","1894","1978","No",NA,"Español",NA,"Poesía",NA,NA,NA,2.7,"17-19"
"Panida","23","Omar Khayyam","2","28 de febrero de 1915","1915-02-28","Greiff, León de","Juan CRISTÓBAL","Director","M","Colombia","1895","1976","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.3,"19"
"Panida","24","Del parque","2","28 de febrero de 1915","1915-02-28","Villa López, Francisco","V. de LUSSICH","Creador","M","Colombia","1889","1978","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.5,"20"
"Panida","25","Como un río","2","28 de febrero de 1915","1915-02-28","Villa Carrasquilla, Jorge","M. Carré","Creador","M","Colombia","1895","1952","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,1.5,"20-21"
"Panida","26","Evocación","2","28 de febrero de 1915","1915-02-28","Restrepo Restrepo, Antonio María","Abel Farina","Creador","M","Colombia","1875","1921","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.5,"22"
"Panida","27","A Paul Verlaine","2","28 de febrero de 1915","1915-02-28","Rodríguez Rendueles, Manuel","Rodríguez Rendueles, M.","Creador","M","Cuba",NA,"1919","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.5,"22"
"Panida","28","Feas","2","28 de febrero de 1915","1915-02-28","Restrepo Olarte, Jesús","Jean GÉNIER","Creador","M","Colombia","1893","1976","No",NA,"Español",NA,"Poesía",NA,"Márquez, Tomás",NA,2,"23-24"
"Panida","29","La Historia de Zulema","2","28 de febrero de 1915","1915-02-28","Jaramillo Arango, Rafael","Fernando Villalba","Creador","M","Colombia","1896","1963","No",NA,"Español",NA,"Poesía",NA,NA,NA,1,"25"
"Panida","30","Como quiero mi amor","2","28 de febrero de 1915","1915-02-28","Mejía Arango, José Félix","C. R. Pino","Creador","M","Colombia","1894","1978","No",NA,"Español",NA,"Poesía",NA,"Mejía M., C.",NA,1,"26"
"Panida","31","Elegía por lo que no fue","2","28 de febrero de 1915","1915-02-28","Papini, Giovanni",NA,"Creador","M","Italia","1881","1956","Sí","Anónimo","Español","Italiano","Poesía","Elegía",NA,NA,1.5,"27-28"
"Panida","32","Cette Persone…","2","28 de febrero de 1915","1915-02-28","Jammes, Francis",NA,"Creador","M","Francia","1868","1938","Sí","Díez Canedo, Enrique","Español","Francés","Poesía",NA,NA,NA,1,"28-29"
"Panida","33","Tierra Fría","2","28 de febrero de 1915","1915-02-28","Parra Toro, Libardo",NA,"Creador","M","Colombia","1898","1954","No",NA,"Español",NA,"Poesía",NA,"Carré, M.",NA,0.4,"29"
"Panida","34","Balada Desolada","2","28 de febrero de 1915","1915-02-28","Greiff, León de","Leo LEGRIS","Director","M","Colombia","1895","1976","No",NA,"Español",NA,"Poesía","Balada",NA,NA,1,"30"
"Panida","35","Francis Jammes","2","28 de febrero de 1915","1915-02-28","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"31"
"Panida","36",NA,"2","28 de febrero de 1915","1915-02-28","Ingenieros, José",NA,"Creador","M","Argentina","1877","1925","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.1,"31"
"Panida","37",NA,"2","28 de febrero de 1915","1915-02-28","Anónimo","⁂","Redactor",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"31"
"Panida","38","Omar Khayyam","2","28 de febrero de 1915","1915-02-28","Anónimo","⁂","Redactor",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"31"
"Panida","39",NA,"2","28 de febrero de 1915","1915-02-28","Poe, Edgar Allan",NA,"Creador","M","Estados Unidos","1809","1849","Sí","Anónimo","Español","Inglés","Prosa Ficción",NA,NA,NA,0.1,"31"
"Panida","40",NA,"2","28 de febrero de 1915","1915-02-28","Anónimo","⁂","Redactor",NA,NA,NA,NA,"No",NA,"Español",NA,"Reseña",NA,NA,"El jardín de Berenice (Maurice Barrés)",0.3,"32"
"Panida","41",NA,"2","28 de febrero de 1915","1915-02-28","Mallarmé, Stéphane",NA,"Creador","M","Francia","1842","1898","Sí","Anónimo","Español","Francés","Prosa No Ficción",NA,NA,NA,0.2,"32"
"Panida","42","Giovanni Papini","2","28 de febrero de 1915","1915-02-28","Anónimo","Redacción","Redactor",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.1,"32"
"Panida","43",NA,"2","28 de febrero de 1915","1915-02-28","Wilde, Oscar",NA,"Creador","M","Irlanda","1854","1900","Sí","Anónimo","Español","Inglés","Prosa No Ficción",NA,NA,NA,0.1,"32"
"Panida","44","Panida","3","15 de febrero de 1915","1915-02-15","Rendón, Ricardo","R. Rendón B.","Ilustrador","M","Colombia","1894","1931","No",NA,"Español",NA,"Imagen",NA,NA,NA,0.4,"SD"
"Panida","45","""Panida""","3","15 de marzo de 1915","1915-03-15","Anónimo","Redacción","Redactor",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,1,"SD"
"Panida","46","Tomás Carrasquilla","3","15 de marzo de 1915","1915-03-15","Rendón, Ricardo",NA,"Ilustrador","M","Colombia","1894","1931","No",NA,NA,NA,"Imagen",NA,NA,NA,1,"SD"
"Panida","47","Autobiografía","3","15 de marzo de 1915","1915-03-15","Altenberg, Peter",NA,"Creador","M","Austria","1859","1919","Sí","Anónimo","Español","Alemán","Prosa No Ficción","Autobiografía",NA,NA,1.7,"33-34"
"Panida","48","Fragmento","3","15 de marzo de 1915","1915-03-15","Jiménez, Juan Ramón",NA,"Creador","M","España","1881","1958","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.3,"34"
"Panida","49","Rimas Orientales","3","15 de marzo de 1915","1915-03-15","Cano, Antonio José",NA,"Creador","M","Colombia","1874","1942","No",NA,"Español",NA,"Poesía",NA,NA,NA,1,"35"
"Panida","50","""Ego te absolvo""","3","15 de marzo de 1915","1915-03-15","Rendón, Ricardo","Daniel ZEGRI","Creador","M","Colombia","1894","1931","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.5,"36"
"Panida","51","El discípulo","3","15 de marzo de 1915","1915-03-15","Wilde, Oscar",NA,"Creador","M","Irlanda","1854","1900","Sí","Anónimo","Español","Inglés","Prosa Ficción",NA,NA,NA,0.8,"36-37"
"Panida","52","Palabras","3","15 de marzo de 1915","1915-03-15","Mejía Arango, José Félix","C. R. P.","Creador","M","Colombia","1894","1978","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.6,"37"
"Panida","53","Mithos por tu amor…","3","15 de marzo de 1915","1915-03-15","Jaramillo Arango, Rafael","Fernando Villalba","Creador","M","Colombia","1896","1963","No",NA,"Español",NA,"Poesía",NA,NA,NA,1,"38"
"Panida","54","Le Ressucité","3","15 de marzo de 1915","1915-03-15","Suarès, André",NA,"Creador","M","Francia","1868","1948","Sí","Restrepo Olarte, Jesús","Español","Francés","Poesía",NA,NA,NA,1.2,"39-40"
"Panida","55","Una página del ""Libro de mis pecados""","3","15 de marzo de 1915","1915-03-15","Mejía Arango, José Félix","C. R. Pino","Creador","M","Colombia","1894","1978","No",NA,"Español",NA,"Poesía",NA,"Lussich, V. de",NA,0.8,"40"
"Panida","56","Primeras paradas","3","15 de marzo de 1915","1915-03-15","Villa Carrasquilla, Jorge","M. Carré","Creador","M","Colombia","1895","1952","No",NA,"Español",NA,"Poesía",NA,NA,NA,1,"41"
"Panida","57","Epistolario sentimental","3","15 de marzo de 1915","1915-03-15","Vasco Gutiérrez, Eduardo","Alhy CAVATINI","Creador","M","Colombia","1894","1982","No",NA,"Español",NA,"Poesía","Carta","Maruja",NA,2,"42-43"
"Panida","58","Baladas Desoladas","3","15 de marzo de 1915","1915-03-15","Greiff, León de","Leo LEGRIS","Director","M","Colombia","1895","1976","No",NA,"Español",NA,"Poesía","Balada",NA,NA,1,"44"
"Panida","59","Salida del Baile","3","15 de marzo de 1915","1915-03-15","Restrepo Olarte, Jesús","Xavier de LYS","Creador","M","Colombia","1893","1976","No",NA,"Español",NA,"Poesía",NA,"Villalba, Fernando",NA,2,"45-46"
"Panida","60","Antonio J. Cano","3","15 de marzo de 1915","1915-03-15","Anónimo","⁂","Redactor",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.3,"47"
"Panida","61",NA,"3","15 de marzo de 1915","1915-03-15","Darío, Rubén",NA,"Creador","M","Nicaragua","1867","1916","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.3,"47"
"Panida","62","Oscar Wilde","3","15 de marzo de 1915","1915-03-15","Anónimo","⁂","Redactor",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.3,"47"
"Panida","63","Abel Farina","3","15 de marzo de 1915","1915-03-15","Anónimo","⁂","Redactor",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.4,"47-48"
"Panida","64",NA,"3","15 de marzo de 1915","1915-03-15","Fort, Paul",NA,"Creador","M","Francia","1872","1960","Sí","Anónimo","Español","Francés","Prosa No Ficción",NA,NA,NA,0.1,"48"
"Panida","65",NA,"3","15 de marzo de 1915","1915-03-15","Martínez Ruiz, José","Azorín","Creador","M","España","1873","1967","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.1,"48"
"Panida","66",NA,"3","15 de marzo de 1915","1915-03-15","Schopenhauer, Arthur",NA,"Creador","M","Polonia","1788","1860","Sí","Anónimo","Español","Alemán","Prosa No Ficción",NA,NA,NA,0.2,"48"
"Panida","67","Panida","4","28 de marzo de 1915","1915-03-28","Rendón, Ricardo","R. Rendón B.","Ilustrador","M","Colombia","1894","1931","No",NA,"Español",NA,"Imagen",NA,NA,NA,0.4,"SD"
"Panida","68","""Panida""","4","28 de marzo de 1915","1915-03-28","Anónimo","Redacción","Redactor",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,1,"SD"
"Panida","69","Jesús Restrepo Rivera","4","28 de marzo de 1915","1915-03-28","Rendón, Ricardo",NA,"Ilustrador","M","Colombia","1894","1931","No",NA,NA,NA,"Imagen",NA,NA,NA,0.6,"SD"
"Panida","70","Fabla Doliente","4","28 de marzo de 1915","1915-03-28","Restrepo Rivera, Jesús",NA,"Creador","M","Colombia","1884","1946","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.4,"SD"
"Panida","71a","Almas Humanas","4","28 de marzo de 1915","1915-03-28","Isaza Botero, Teodomiro","Helena de MAIA","Creador","M","Colombia","1863","1891","No",NA,"Español",NA,"Poesía",NA,NA,NA,2,"49-50"
"Panida","71b","Almas Humanas","4","28 de marzo de 1915","1915-03-28","Mejía Arango, José Félix","Helena de MAIA","Director","M","Colombia","1894","1978","No",NA,"Español",NA,"Poesía",NA,NA,NA,2,"49-50"
"Panida","72","Fabla Doliente","4","28 de marzo de 1915","1915-03-28","Restrepo Rivera, Jesús",NA,"Creador","M","Colombia","1884","1946","No",NA,"Español",NA,"Poesía",NA,NA,NA,1,"51"
"Panida","73","Stella","4","28 de marzo de 1915","1915-03-28","Darío, Rubén",NA,"Creador","M","Nicaragua","1867","1916","No",NA,"Español",NA,"Poesía",NA,NA,NA,1.2,"52-53"
"Panida","74","Llueve","4","28 de marzo de 1915","1915-03-28","Rendón, Ricardo","Daniel ZEGRI","Creador","M","Colombia","1894","1931","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.8,"53"
"Panida","75","Sol","4","28 de marzo de 1915","1915-03-28","Mejía Arango, José Félix","C. R. Pino","Director","M","Colombia","1894","1978","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.5,"54"
"Panida","76","Salomé","4","28 de marzo de 1915","1915-03-28","Mejía Arango, José Félix","C. R. Pino","Director","M","Colombia","1894","1978","No",NA,"Español",NA,"Poesía",NA,"Velazco G. E.",NA,0.5,"54"
"Panida","77","Ofrenda","4","28 de marzo de 1915","1915-03-28","Mejía Arango, José Félix","C. R. Pino","Director","M","Colombia","1894","1978","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.4,"55"
"Panida","78","El botón de Rosa","4","28 de marzo de 1915","1915-03-28","Silvestre, Armand",NA,"Creador","M","Francia","1837","1901","Sí","Anónimo","Español","Francés","Poesía",NA,NA,NA,0.6,"55"
"Panida","79","A une morte","4","28 de marzo de 1915","1915-03-28","Claussen, Sophus",NA,"Creador","M","Dinamarca","1865","1931","Sí","Restrepo Olarte, Jesús","Español","Danés","Poesía",NA,"Stuckenberg, Ingeborg",NA,2,"56-57"
"Panida","80","Panida","4","28 de marzo de 1915","1915-03-28","Restrepo Olarte, Jesús","Xavier de LYS","Creador","M","Colombia","1893","1976","No",NA,"Español",NA,"Poesía",NA,NA,NA,1,"58"
"Panida","81","Cuenta de cómo fizo las rimas que dijole Don Amor","4","28 de marzo de 1915","1915-03-28","Jaramillo Arango, Rafael","Fernando Villalba","Creador","M","Colombia","1896","1963","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.6,"59"
"Panida","82","Los Rubayata","4","28 de marzo de 1915","1915-03-28","Khayyam, Omar",NA,"Creador","M","Irán","1048","1131","Sí","Anónimo","Español","Persa","Poesía",NA,NA,NA,2.2,"59-61"
"Panida","83","Menade","4","28 de marzo de 1915","1915-03-28","Villa Carrasquilla, Jorge","M. Carré","Creador","M","Colombia","1895","1952","No",NA,"Español",NA,"Poesía",NA,"Trelles, Paco",NA,0.6,"62"
"Panida","84","Lucem Tuam","4","28 de marzo de 1915","1915-03-28","Restrepo Olarte, Jesús","Jean GÉNIER","Creador","M","Colombia","1893","1976","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.4,"62"
"Panida","85","J. Restrepo Rivera","4","28 de marzo de 1915","1915-03-28","Villa López, Francisco","V. de LUSSICH","Creador","M","Colombia","1889","1978","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.4,"63"
"Panida","86","Armand Silvestre","4","28 de marzo de 1915","1915-03-28","Anónimo","Redacción","Redactor",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.3,"63"
"Panida","87",NA,"4","28 de marzo de 1915","1915-03-28","Villaespesa, Francisco",NA,"Creador","M","España","1877","1936","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.4,"63-64"
"Panida","88","Alpha","4","28 de marzo de 1915","1915-03-28","Anónimo","⁂","Redactor",NA,NA,NA,NA,"No",NA,"Español",NA,"Reseña de revista",NA,NA,"Alpha",0.1,"64"
"Panida","89",NA,"4","28 de marzo de 1915","1915-03-28","Anónimo","⁂","Redactor",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.1,"64"
"Panida","90","Panida","5","11 de abril de 1915","1915-04-11","Rendón, Ricardo","R. Rendón B.","Ilustrador","M","Colombia","1894","1931","No",NA,"Español",NA,"Imagen",NA,NA,NA,0.4,"SD"
"Panida","91a","Almas Humanas","5","11 de abril de 1915","1915-04-11","Isaza Botero, Teodomiro","Helena de MAIA","Creador","M","Colombia","1863","1891","No",NA,"Español",NA,"Poesía",NA,NA,NA,2,"65-66"
"Panida","91b","Almas Humanas","5","11 de abril de 1915","1915-04-11","Mejía Arango, José Félix","Helena de MAIA","Director","M","Colombia","1894","1978","No",NA,"Español",NA,"Poesía",NA,NA,NA,2,"65-66"
"Panida","92","Florecillas","5","11 de abril de 1915","1915-04-11","Rendón, Ricardo","Daniel ZEGRI","Creador","M","Colombia","1894","1931","No",NA,"Español",NA,"Poesía",NA,NA,NA,1,"67"
"Panida","93","Abnegación","5","11 de abril de 1915","1915-04-11","Montoya, José",NA,"Creador","M","Colombia",NA,NA,"No",NA,"Español",NA,"Poesía",NA,NA,NA,1,"68"
"Panida","94","Baladas Desoladas","5","11 de abril de 1915","1915-04-11","Greiff, León de","Leo LEGRIS","Creador","M","Colombia","1895","1976","No",NA,"Español",NA,"Poesía",NA,NA,NA,1,"69"
"Panida","95","Jardín de amor","5","11 de abril de 1915","1915-04-11","Mejía Arango, José Félix","C. R. Pino","Director","M","Colombia","1894","1978","No",NA,"Español",NA,"Poesía",NA,NA,NA,1,"70"
"Panida","96","Jardín junto a la vía","5","11 de abril de 1915","1915-04-11","Martínez Ruiz, José","Azorín","Creador","M","España","1873","1967","No",NA,"Español",NA,"Poesía",NA,NA,NA,1,"71"
"Panida","97","Angelus","5","11 de abril de 1915","1915-04-11","Isaza Botero, Teodomiro","Mosén Canijo","Creador","M","Colombia","1863","1891","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.3,"72"
"Panida","98","Contraste","5","11 de abril de 1915","1915-04-11","Parra Toro, Libardo",NA,"Creador","M","Colombia","1898","1954","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.3,"72"
"Panida","99","Primeras paradas","5","11 de abril de 1915","1915-04-11","Villa Carrasquilla, Jorge","M. Carré","Creador","M","Colombia","1895","1952","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.3,"72"
"Panida","100","Con los perfumes de las cosas idas","5","11 de abril de 1915","1915-04-11","Restrepo Olarte, Jesús","Xavier de LYS","Creador","M","Colombia","1893","1976","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.6,"73"
"Panida","101","Epistolario sentimental","5","11 de abril de 1915","1915-04-11","Vasco Gutiérrez, Eduardo","Alhy CAVATINI","Creador","M","Colombia","1894","1982","No",NA,"Español",NA,"Poesía",NA,NA,NA,1.8,"73-75"
"Panida","102","Meditaciones","5","11 de abril de 1915","1915-04-11","González Ochoa, Fernando",NA,"Creador","M","Colombia","1895","1964","No",NA,"Español",NA,"Poesía","Meditación",NA,NA,1.2,"75-76"
"Panida","103","Oda breve a Gonzalo de Berceo","5","11 de abril de 1915","1915-04-11","Díaz, Leopoldo",NA,"Creador","M","Argentina","1862","1947","No",NA,"Español",NA,"Poesía","Oda",NA,NA,1.3,"76-77"
"Panida","104","El clavel","5","11 de abril de 1915","1915-04-11","Carriego, Evaristo",NA,"Creador","M","Argentina","1882","1912","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.4,"78"
"Panida","105","En el café","5","11 de abril de 1915","1915-04-11","Carriego, Evaristo",NA,"Creador","M","Argentina","1882","1912","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.6,"78"
"Panida","106","Azorín","5","11 de abril de 1915","1915-04-11","Anónimo","⁂","Redactor",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.5,"79"
"Panida","107","España","5","11 de abril de 1915","1915-04-11","Anónimo","⁂","Redactor",NA,NA,NA,NA,"No",NA,"Español",NA,"Reseña de revista",NA,NA,"Helios, Renacimiento.",0.4,"79"
"Panida","108",NA,"5","11 de abril de 1915","1915-04-11","Francés, José",NA,"Creador","M","España","1883","1964","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.1,"80"
"Panida","109",NA,"5","11 de abril de 1915","1915-04-11","Anónimo","⁂","Redactor",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.1,"80"
"Panida","110",NA,"5","11 de abril de 1915","1915-04-11","González Blanco, Andrés",NA,"Creador","M","España","1886","1924","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.3,"80"
"Panida","111","Panida","6","25 de abril de 1915","1915-04-25","Rendón, Ricardo","R. Rendón B.","Ilustrador","M","Colombia","1894","1931","No",NA,"Español",NA,"Imagen",NA,NA,NA,0.4,"SD"
"Panida","112","""Panida""","6","25 de abril de 1915","1915-04-25","Anónimo","Redacción","Redactor",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,1,"SD"
"Panida","113","Abel Farina","6","25 de abril de 1915","1915-04-25","Rendón, Ricardo",NA,"Ilustrador","M","Colombia","1894","1931","No",NA,NA,NA,"Imagen",NA,NA,NA,0.7,"SD"
"Panida","114","Epicedio","6","25 de abril de 1915","1915-04-25","Restrepo Restrepo, Antonio María","Abel Farina","Creador","M","Colombia","1875","1921","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.3,"SD"
"Panida","115","De ""Sonata de estío"" ","6","25 de abril de 1915","1915-04-25","Valle-Inclán, Ramón del",NA,"Creador","M","España","1866","1936","No",NA,"Español",NA,"Poesía",NA,NA,NA,1.1,"81-82"
"Panida","116","Sobre ""Crisálidas""","6","25 de abril de 1915","1915-04-25","Jaramillo Arango, Roberto",NA,"Creador","M","Colombia","1881","1965","No",NA,"Español",NA,"Poesía",NA,NA,NA,1.7,"82-83"
"Panida","117","Rima","6","25 de abril de 1915","1915-04-25","Bécquer, Gustavo Adolfo",NA,"Creador","M","España","1836","1870","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.3,"83"
"Panida","118","La inteligencia","6","25 de abril de 1915","1915-04-25","Jammes, Francis",NA,"Creador","M","Francia","1868","1938","Sí","Anónimo","Español","Francés","Prosa Ficción",NA,NA,NA,0.5,"84"
"Panida","119","Cántiga de amistanzas de las Fijas Indias a la Madre España","6","25 de abril de 1915","1915-04-25","Mejía Arango, José Félix","C. R. Pino","Director","M","Colombia","1894","1978","No",NA,"Español",NA,"Poesía","Cántiga","Restrepo Rivera, J.",NA,1.3,"84-85"
"Panida","120","La abuelita","6","25 de abril de 1915","1915-04-25","Mora Vásquez, José Manuel","Juan Manuel Montenegro","Creador","M","Colombia","1896","1961","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,1.2,"86-87"
"Panida","121","Gesta dolens","6","25 de abril de 1915","1915-04-25","Greiff, León de","Juan CRISTÓBAL","Creador","M","Colombia","1895","1976","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.8,"87"
"Panida","122","Tankas","6","25 de abril de 1915","1915-04-25","Jaramillo Arango, Rafael","Fernando Villalba","Creador","M","Colombia","1896","1963","No",NA,"Español",NA,"Poesía","Tanka",NA,NA,1.7,"88-89"
"Panida","123","Estancia","6","25 de abril de 1915","1915-04-25","Villa López, Francisco","V. de LUSSICH","Creador","M","Colombia","1889","1978","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.6,"90"
"Panida","124","Rasgos","6","25 de abril de 1915","1915-04-25","Parra Toro, Libardo",NA,"Creador","M","Colombia","1898","1954","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.4,"90"
"Panida","125","Epistolario sentimental","6","25 de abril de 1915","1915-04-25","Vasco Gutiérrez, Eduardo","Alhy CAVATINI","Creador","M","Colombia","1894","1982","No",NA,"Español",NA,"Poesía","Carta",NA,NA,1,"91"
"Panida","126","Gamas","6","25 de abril de 1915","1915-04-25","Isaza Botero, Teodomiro","Mosén Canijo","Creador","M","Colombia","1863","1891","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.4,"92"
